dataset_name,random_state,alpha0,sigma0,nEpochs,cm_tr,cm_ts
vc2c,42294981,0.3,10.0,100,[150  18  20  60],[39  3  6 14]
vc2c,1151674520,0.3,6.5,100,[153  15  23  57],[37  5  4 16]
vc2c,1217358537,0.3,10.0,100,[151  17  20  60],[38  4  5 15]
vc3c,542776627,0.1,3.0,100,[ 34  13   1  14  61   5   1   1 118],[ 6  6  0  4 15  1  2  1 27]
vc3c,185273401,0.5,6.5,100,[ 37  11   0  14  60   6   4   4 112],[ 8  4  0  3 16  1  3  1 26]
vc2c,352627565,0.5,10.0,100,[153  15  21  59],[35  7  4 16]
vc2c,908927260,0.1,10.0,100,[154  14  16  64],[40  2 10 10]
vc3c,155723059,0.1,3.0,100,[ 36  12   0  16  61   3   2   2 116],[ 8  4  0  1 19  0  0  1 29]
vc2c,42294981,0.5,3.0,100,[151  17  22  58],[39  3  6 14]
vc2c,1151674520,0.3,10.0,100,[153  15  23  57],[37  5  4 16]
vc2c,1217358537,0.5,3.0,100,[153  15  15  65],[40  2  2 18]
vc3c,542776627,0.1,6.5,100,[ 37  11   0  17  61   2   1   3 116],[ 8  4  0  3 16  1  2  2 26]
vc3c,185273401,0.5,10.0,100,[ 36  12   0  18  58   4   2   2 116],[ 8  4  0  5 14  1  3  1 26]
vc2c,1846029970,0.1,3.0,100,[151  17  25  55],[38  4  4 16]
vc2c,908927260,0.3,3.0,100,[155  13  20  60],[40  2 10 10]
vc3c,155723059,0.1,6.5,100,[ 35  13   0  17  54   9   2   1 117],[ 7  5  0  1 18  1  0  1 29]
vc2c,42294981,0.5,6.5,100,[150  18  22  58],[39  3  6 14]
vc2c,1151674520,0.5,3.0,100,[153  15  25  55],[37  5  4 16]
vc3c,542776627,0.1,10.0,100,[ 39   9   0  17  61   2   1   2 117],[ 8  4  0  5 15  0  2  1 27]
vc2c,1217358537,0.5,6.5,100,[148  20  19  61],[36  6  6 14]
vc3c,1425235750,0.1,3.0,100,[ 33  15   0  19  57   4   0   2 118],[11  1  0  2 16  2  1  2 27]
vc2c,1846029970,0.1,6.5,100,[155  13  25  55],[38  4  4 16]
vc3c,155723059,0.1,10.0,100,[ 35  13   0  16  55   9   2   1 117],[ 7  5  0  1 18  1  0  1 29]
vc2c,908927260,0.3,6.5,100,[154  14  19  61],[39  3 10 10]
vc2c,1151674520,0.5,6.5,100,[153  15  24  56],[37  5  4 16]
vc3c,542776627,0.3,3.0,100,[ 37  11   0  13  63   4   4   2 114],[ 6  6  0  3 17  0  3  1 26]
vc2c,1217358537,0.5,10.0,100,[152  16  22  58],[39  3  7 13]
vc3c,1425235750,0.1,6.5,100,[ 32  15   1  20  56   4   0   2 118],[11  1  0  4 15  1  1  2 27]
vc2c,1846029970,0.1,10.0,100,[156  12  21  59],[38  4  4 16]
vc2c,908927260,0.3,10.0,100,[151  17  19  61],[39  3 10 10]
vc3c,155723059,0.3,3.0,100,[ 35  13   0  15  56   9   2   2 116],[ 7  5  0  1 18  1  0  2 28]
vc3c,542776627,0.3,6.5,100,[ 34  14   0  14  58   8   1   0 119],[ 7  5  0  4 15  1  0  2 28]
vc2c,1012618162,0.1,3.0,100,[154  14  16  64],[35  7  8 12]
vc2c,2060500467,0.1,3.0,100,[157  11  20  60],[39  3  5 15]
vc2c,1151674520,0.5,10.0,100,[153  15  24  56],[37  5  4 16]
vc3c,1425235750,0.1,10.0,100,[ 32  16   0  17  59   4   0   2 118],[11  1  0  4 15  1  1  2 27]
vc2c,1846029970,0.3,3.0,100,[153  15  26  54],[38  4  5 15]
vc2c,908927260,0.5,3.0,100,[156  12  22  58],[39  3 10 10]
vc3c,155723059,0.3,6.5,100,[ 34  14   0  16  55   9   2   2 116],[ 7  5  0  1 18  1  0  2 28]

vc2c,1012618162,0.1,6.5,100,[155  13  17  63],[40  2  7 13]
vc2c,2060500467,0.1,6.5,100,[151  17  23  57],[39  3  5 15]
vc2c,1527936376,0.1,3.0,100,[152  16  19  61],[36  6  7 13]
vc2c,908927260,0.5,6.5,100,[155  13  20  60],[41  1 11  9]
vc3c,1425235750,0.3,3.0,100,[ 35  13   0  13  64   3   2   2 116],[ 9  2  1  4 14  2  4  2 24]
vc2c,1846029970,0.3,6.5,100,[152  16  26  54],[39  3  5 15]
vc3c,542776627,0.5,3.0,100,[ 36  11   1  17  60   3   0   3 117],[ 8  4  0  4 16  0  1  3 26]
vc2c,2060500467,0.1,10.0,100,[152  16  16  64],[37  5  3 17]
vc2c,1527936376,0.1,6.5,100,[153  15  19  61],[37  5  5 15]
vc3c,155723059,0.3,10.0,100,[ 34  14   0  16  55   9   2   2 116],[ 7  5  0  1 18  1  0  1 29]
vc2c,1012618162,0.1,10.0,100,[153  15  15  65],[37  5  8 12]
vc2c,908927260,0.5,10.0,100,[154  14  20  60],[41  1 11  9]
vc3c,1425235750,0.3,6.5,100,[ 34  14   0  18  59   3   1   2 117],[ 7  5  0  3 16  1  2  2 26]
vc2c,2060500467,0.3,3.0,100,[152  16  20  60],[40  2  5 15]
vc2c,1846029970,0.3,10.0,100,[155  13  24  56],[39  3  4 16]
vc3c,542776627,0.5,6.5,100,[ 36  11   1  17  58   5   1   3 116],[ 8  4  0  4 16  0  1  2 27]
vc2c,1527936376,0.1,10.0,100,[154  14  21  59],[37  5  7 13]
vc2c,1012618162,0.3,3.0,100,[152  16  18  62],[40  2  7 13]
vc3c,155723059,0.5,3.0,100,[ 33  15   0  17  54   9   2   2 116],[ 6  6  0  1 19  0  0  1 29]
vc3c,1425235750,0.3,10.0,100,[ 34  13   1  14  62   4   0   1 119],[ 8  3  1  1 17  2  3  2 25]
vc2c,944242572,0.1,3.0,100,[155  13  16  64],[37  5  4 16]
vc2c,2060500467,0.3,6.5,100,[151  17  17  63],[41  1  5 15]
vc2c,1846029970,0.5,3.0,100,[152  16  25  55],[38  4  5 15]
vc2c,1527936376,0.3,3.0,100,[155  13  23  57],[37  5  7 13]
vc3c,542776627,0.5,10.0,100,[ 34  13   1  21  57   2   2   2 116],[ 7  5  0  4 16  0  0  2 28]
vc2c,1012618162,0.3,6.5,100,[154  14  18  62],[40  2  7 13]
vc3c,155723059,0.5,6.5,100,[ 34  14   0  16  55   9   2   1 117],[ 7  5  0  1 18  1  0  1 29]
vc3c,1425235750,0.5,3.0,100,[ 34  13   1  20  56   4   3   1 116],[11  1  0  6 14  0  1  1 28]
vc2c,944242572,0.1,6.5,100,[153  15  18  62],[37  5  6 14]
vc2c,2060500467,0.3,10.0,100,[156  12  11  69],[37  5  6 14]
vc2c,1846029970,0.5,6.5,100,[154  14  22  58],[39  3  4 16]
vc2c,1527936376,0.3,6.5,100,[152  16  14  66],[35  7  7 13]
vc3c,1508430564,0.1,3.0,100,[ 37  11   0  12  58  10   0   2 118],[ 6  6  0  5 15  0  1  2 27]
vc2c,1012618162,0.3,10.0,100,[156  12  19  61],[40  2  7 13]
vc3c,155723059,0.5,10.0,100,[ 34  14   0  17  54   9   2   1 117],[ 6  6  0  1 18  1  0  1 29]
vc3c,1425235750,0.5,6.5,100,[ 37  11   0  17  54   9   1   1 118],[10  0  2  4 14  2  2  1 27]
vc2c,944242572,0.1,10.0,100,[158  10  24  56],[40  2  7 13]
vc2c,2060500467,0.5,3.0,100,[155  13  16  64],[38  4  6 14]
vc2c,1846029970,0.5,10.0,100,[153  15  26  54],[39  3  5 15]
vc2c,1527936376,0.3,10.0,100,[153  15  19  61],[36  6  3 17]
vc3c,1508430564,0.1,6.5,100,[ 37  11   0  12  58  10   0   2 118],[ 6  6  0  5 15  0  1  3 26]
vc2c,1012618162,0.5,3.0,100,[156  12  17  63],[40  2  7 13]
vc3c,1678588556,0.1,3.0,100,[ 37  10   1  11  63   6   7   4 109],[ 8  4  0  7 11  2  1  3 26]
vc3c,1425235750,0.5,10.0,100,[ 36  12   0  16  55   9   1   1 118],[11  0  1  4 14  2  2  1 27]
vc2c,944242572,0.3,3.0,100,[153  15  18  62],[37  5  6 14]
vc2c,273428140,0.1,3.0,100,[156  12  16  64],[38  4  8 12]
vc3c,793071532,0.1,10.0,100,[ 35  13   0  17  55   8   2   3 115],[ 8  4  0  2 17  1  0  2 28]
vc2c,1527936376,0.5,3.0,100,[153  15  21  59],[36  6  6 14]
vc3c,1508430564,0.1,10.0,100,[ 36  12   0  12  57  11   0   2 118],[ 6  6  0  5 15  0  2  0 28]
vc2c,1012618162,0.5,6.5,100,[153  15  19  61],[40  2  8 12]
vc3c,1678588556,0.1,6.5,100,[ 34  13   1  14  61   5   2   2 116],[10  2  0  7 11  2  0  1 29]
vc2c,273428140,0.1,6.5,100,[155  13  15  65],[40  2  7 13]
vc3c,793071532,0.1,3.0,100,[ 35  13   0  16  56   8   2   2 116],[ 8  4  0  2 17  1  0  2 28]
vc2c,944242572,0.3,6.5,100,[153  15  13  67],[35  7  6 14]
vc3c,793071532,0.3,3.0,100,[ 35  13   0  16  56   8   2   3 115],[ 8  4  0  2 17  1  0  2 28]
vc3c,1508430564,0.3,3.0,100,[ 37  11   0  12  58  10   0   2 118],[ 6  6  0  5 15  0  1  2 27]
vc2c,1527936376,0.5,6.5,100,[154  14  23  57],[37  5  5 15]
vc3c,477568895,0.1,3.0,100,[ 36  11   1  16  61   3   2   3 115],[ 8  4  0  4 14  2  0  1 29]
vc3c,1678588556,0.1,10.0,100,[ 37  10   1  14  63   3   3   3 114],[10  2  0  6 12  2  0  1 29]
vc2c,273428140,0.1,10.0,100,[157  11  19  61],[39  3 10 10]
vc3c,793071532,0.1,6.5,100,[ 35  13   0  16  56   8   2   2 116],[ 8  4  0  2 17  1  0  1 29]
vc3c,1491525757,0.5,6.5,100,[ 33  15   0  13  59   8   1   2 117],[10  2  0  4 15  1  0  2 28]
vc3c,793071532,0.3,6.5,100,[ 35  13   0  17  54   9   2   1 117],[ 8  4  0  2 17  1  0  1 29]
vc2c,1527936376,0.5,10.0,100,[152  16  20  60],[37  5  6 14]
vc3c,1508430564,0.3,6.5,100,[ 37  11   0  13  57  10   0   2 118],[ 6  6  0  5 15  0  1  1 28]
vc3c,477568895,0.1,6.5,100,[ 38   9   1  22  55   3   2   3 115],[ 8  4  0  5 13  2  0  1 29]
vc3c,1678588556,0.3,3.0,100,[ 35  13   0  11  63   6   1   1 118],[ 7  4  1  6 10  4  0  1 29]
vc3c,1491525757,0.5,10.0,100,[ 31  17   0  13  57  10   1   2 117],[10  2  0  3 16  1  0  2 28]
vc3c,793071532,0.3,10.0,100,[ 35  13   0  16  56   8   2   3 115],[ 8  4  0  2 17  1  0  1 29]
vc2c,471135573,0.1,3.0,100,[155  13  21  59],[40  2  5 15]
vc3c,1508430564,0.3,10.0,100,[ 37  11   0  12  58  10   0   2 118],[ 6  6  0  5 15  0  1  1 28]
vc3c,477568895,0.1,10.0,100,[ 39   9   0  20  57   3   3   1 116],[ 9  3  0  5 13  2  0  1 29]
vc3c,793071532,0.5,3.0,100,[ 34  14   0  16  56   8   2   1 117],[ 9  2  1  2 17  1  0  1 29]
vc3c,1816601728,0.1,3.0,100,[ 35  13   0  20  56   4   4   1 115],[10  2  0  2 17  1  1  1 28]
vc3c,477568895,0.3,3.0,100,[ 37  11   0  18  59   3   2   4 114],[ 9  3  0  4 14  2  0  1 29]
vc3c,793071532,0.5,6.5,100,[ 35  13   0  17  55   8   2   1 117],[ 8  4  0  2 17  1  0  1 29]
vc3c,1816601728,0.1,6.5,100,[ 34  14   0  20  56   4   2   2 116],[ 9  3  0  1 18  1  2  0 28]
vc3c,793071532,0.5,10.0,100,[ 35  13   0  17  55   8   2   1 117],[ 8  4  0  2 17  1  0  1 29]
vc3c,477568895,0.3,6.5,100,[ 36  11   1  19  58   3   2   3 115],[ 8  4  0  5 13  2  0  1 29]
vc3c,1816601728,0.1,10.0,100,[ 34  14   0  16  60   4   3   2 115],[ 8  3  1  2 17  1  1  1 28]
vc3c,477568895,0.3,10.0,100,[ 37  10   1  14  63   3   3   3 114],[ 8  4  0  4 14  2  0  1 29]
vc3c,92482660,0.1,3.0,100,[ 38  10   0  12  64   4   3   2 115],[ 9  3  0  4 13  3  0  1 29]
vc3c,1816601728,0.3,3.0,100,[ 32  16   0  17  58   5   2   3 115],[ 9  3  0  1 18  1  2  0 28]
vc3c,477568895,0.5,3.0,100,[ 39   9   0  18  58   4   3   1 116],[ 8  4  0  6 12  2  0  1 29]
vc3c,92482660,0.1,6.5,100,[ 36  12   0  10  65   5   3   1 116],[ 7  5  0  2 14  4  0  1 29]
vc3c,92482660,0.1,10.0,100,[ 33  15   0  17  58   5   5   1 114],[ 7  5  0  2 15  3  0  1 29]
vc3c,1816601728,0.3,6.5,100,[ 35  13   0  20  56   4   2   2 116],[10  2  0  1 18  1  1  1 28]
vc3c,477568895,0.5,6.5,100,[ 35  12   1  15  62   3   2   3 115],[ 8  4  0  5 13  2  0  1 29]
vc3c,1816601728,0.3,10.0,100,[ 35  11   2  16  56   8   2   1 117],[ 9  3  0  1 16  3  1  1 28]
vc3c,92482660,0.3,3.0,100,[ 34  14   0  17  59   4   1   2 117],[ 8  4  0  1 16  3  0  0 30]
vc3c,477568895,0.5,10.0,100,[ 38  10   0  16  60   4   2   5 113],[ 8  4  0  4 14  2  0  2 28]
vc3c,1816601728,0.5,3.0,100,[ 35  13   0  22  55   3   5   1 114],[10  2  0  4 15  1  1  1 28]
vc3c,92482660,0.3,6.5,100,[ 34  14   0  19  58   3   3   3 114],[ 6  6  0  3 15  2  0  0 30]
vc3c,2094119003,0.1,3.0,100,[ 35  13   0  14  62   4   2   1 117],[ 8  3  1  5 14  1  1  2 27]
vc3c,1816601728,0.5,6.5,100,[ 33  15   0  13  62   5   2   2 116],[ 9  2  1  3 15  2  1  1 28]
vc3c,92482660,0.3,10.0,100,[ 31  17   0  16  60   4   3   0 117],[ 9  3  0  3 13  4  0  0 30]
vc3c,2094119003,0.1,6.5,100,[ 38   9   1  21  54   5   3   1 116],[ 8  3  1  5 15  0  2  1 27]
vc3c,1816601728,0.5,10.0,100,[ 33  15   0  18  59   3   3   2 115],[ 8  4  0  4 15  1  1  2 27]
vc3c,92482660,0.5,3.0,100,[ 34  14   0   9  66   5   3   2 115],[ 8  4  0  2 15  3  0  0 30]
vc3c,2094119003,0.1,10.0,100,[ 34  14   0  16  60   4   1   1 118],[ 8  4  0  4 15  1  2  1 27]
vc3c,2099710673,0.1,3.0,100,[ 35  13   0  13  57  10   1   3 116],[ 8  4  0  5 15  0  0  1 29]
vc3c,92482660,0.5,6.5,100,[ 36  12   0  18  58   4   3   2 115],[ 7  5  0  3 15  2  0  0 30]
vc3c,2094119003,0.3,3.0,100,[ 35  13   0  15  60   5   0   1 119],[10  2  0  5 15  0  1  2 27]
vc3c,2099710673,0.1,6.5,100,[ 38  10   0  13  64   3   2   2 116],[10  2  0  5 15  0  0  1 29]
vc3c,92482660,0.5,10.0,100,[ 34  14   0  16  60   4   4   3 113],[ 6  6  0  2 15  3  0  0 30]
vc3c,2094119003,0.3,6.5,100,[ 34  14   0  17  59   4   1   1 118],[ 9  3  0  3 16  1  1  2 27]
vc3c,1507226961,0.1,3.0,100,[ 35  13   0  12  65   3   3   2 115],[ 8  3  1  5 13  2  0  3 27]
vc3c,2099710673,0.1,10.0,100,[ 36  12   0  12  58  10   1   3 116],[ 8  4  0  5 15  0  0  1 29]
vc3c,2094119003,0.3,10.0,100,[ 36  12   0  14  62   4   3   1 116],[ 9  3  0  4 15  1  1  2 27]
vc3c,1507226961,0.1,6.5,100,[ 37  11   0  16  57   7   3   2 115],[ 7  5  0  4 15  1  1  2 27]
vc3c,2099710673,0.3,3.0,100,[ 35  13   0  12  58  10   2   3 115],[ 8  4  0  5 15  0  0  1 29]
vc3c,2094119003,0.5,3.0,100,[ 36  12   0  17  59   4   1   1 118],[ 9  3  0  3 16  1  1  2 27]
vc3c,1507226961,0.1,10.0,100,[ 39   9   0  18  57   5   2   1 117],[ 8  4  0  7 12  1  1  1 28]
vc3c,2099710673,0.3,6.5,100,[ 36  12   0  12  58  10   1   3 116],[ 8  4  0  5 15  0  0  1 29]
vc3c,2094119003,0.5,6.5,100,[ 34  14   0  15  61   4   0   1 119],[ 9  3  0  6 13  1  2  1 27]
vc3c,1507226961,0.3,3.0,100,[ 35  13   0  11  66   3   2   1 117],[ 7  4  1  7 13  0  0  3 27]
vc3c,2099710673,0.3,10.0,100,[ 35  13   0  12  58  10   2   2 116],[ 8  4  0  5 15  0  0  1 29]
vc3c,2094119003,0.5,10.0,100,[ 36  12   0  15  61   4   2   1 117],[ 9  3  0  5 14  1  1  2 27]
vc3c,1507226961,0.3,6.5,100,[ 39   9   0  21  54   5   3   1 116],[ 7  4  1  5 13  2  2  1 27]
vc3c,2099710673,0.5,3.0,100,[ 36  12   0  12  58  10   1   3 116],[ 8  4  0  5 15  0  0  1 29]
vc3c,2047549663,0.1,3.0,100,[ 34  13   1  19  59   2   1   4 115],[ 8  4  0  4 16  0  0  0 30]
vc3c,1507226961,0.3,10.0,100,[ 34  14   0  13  65   2   2   2 116],[ 7  4  1  5 13  2  0  2 28]
vc3c,2099710673,0.5,6.5,100,[ 35  13   0  12  59   9   1   4 115],[ 8  4  0  5 15  0  0  1 29]
wf24f,1885782426,0.3,3.0,100,"[1620   78   18   48   74 1581    2   20   29   15  218    0  105    7
    0  549]",[387  35   1  18  44 365   4   7   9   3  54   0  45   2   0 118]
vc3c,2047549663,0.1,6.5,100,[ 34  14   0  21  55   4   5   1 114],[ 7  5  0  4 16  0  1  0 29]
wf24f,1995586629,0.3,10.0,100,"[1597  102    5   60  115 1544    0   18   14   10  238    0  129   13
    0  519]",[383  33   4  21  41 370   1   8   2   3  61   0  43   3   0 119]
vc3c,1507226961,0.5,3.0,100,[ 38  10   0  17  60   3   4   2 114],[ 8  3  1  5 13  2  0  2 28]
vc3c,2099710673,0.5,10.0,100,[ 36  12   0  13  64   3   1   6 113],[ 9  3  0  5 15  0  0  1 29]
vc3c,2047549663,0.1,10.0,100,[ 36  12   0  17  60   3   3   1 116],[ 8  4  0  5 14  1  1  0 29]
vc3c,1507226961,0.5,6.5,100,[ 39   9   0  13  65   2   3   1 116],[ 9  2  1  6 14  0  1  2 27]
wf24f,1050352410,0.1,6.5,100,"[1601  116   10   37   87 1568    1   21   25    9  228    0  103   15
    1  542]",[385  36   8  12  32 384   1   3  15   1  50   0  27   3   3 132]
vc3c,1864031765,0.1,3.0,100,[ 35  13   0  18  59   3   1   3 116],[ 8  4  0  3 14  3  0  0 30]
vc3c,2047549663,0.3,3.0,100,[ 34  13   1  20  57   3   4   1 115],[ 7  5  0  4 15  1  0  0 30]
wf24f,508531614,0.5,3.0,100,"[1593   95   23   53   94 1566    2   15   23   18  221    0  109   14
    0  538]",[373  41   9  18  30 384   1   5   7   4  55   0  31   5   0 129]
vc3c,1507226961,0.5,10.0,100,[ 38   9   1   8  68   4   1   0 119],[ 7  5  0  3 15  2  0  3 27]
wf24f,1091385099,0.5,10.0,100,"[1578  116   14   56  108 1539    3   27   24   10  228    0  149   13
    0  499]",[392  27   9  13  31 381   1   7  11   4  51   0  31   8   0 126]
vc3c,1864031765,0.1,6.5,100,[ 35  13   0  20  56   4   5   1 114],[ 8  4  0  4 15  1  0  0 30]
vc3c,2047549663,0.3,6.5,100,[ 34  14   0  16  62   2   2   2 116],[ 8  3  1  3 17  0  0  0 30]
vc3c,1249997937,0.1,3.0,100,[ 41   7   0  13  61   6   3   2 115],[11  1  0  6 13  1  0  2 28]
vc3c,2047549663,0.3,10.0,100,[ 32  16   0  19  56   5   2   2 116],[ 7  5  0  3 17  0  1  0 29]
vc3c,1864031765,0.1,10.0,100,[ 35  13   0  18  60   2   5   2 113],[ 8  4  0  3 16  1  0  0 30]
vc3c,1249997937,0.1,6.5,100,[ 36  12   0  10  67   3   3   2 115],[10  2  0  5 14  1  0  1 29]
vc3c,1864031765,0.3,3.0,100,[ 42   6   0  16  61   3   4   1 115],[10  2  0  5 13  2  1  0 29]
vc3c,2047549663,0.5,3.0,100,[ 33  14   1  17  58   5   2   2 116],[ 8  4  0  4 16  0  1  0 29]
vc3c,1864031765,0.3,6.5,100,[ 34  14   0  15  60   5   2   1 117],[ 8  4  0  2 16  2  2  1 27]
vc3c,1249997937,0.1,10.0,100,[ 39   9   0  19  58   3   3   1 116],[10  2  0  8 11  1  1  1 28]
vc3c,2047549663,0.5,6.5,100,[ 38  10   0  13  64   3   4   3 113],[ 8  4  0  3 16  1  2  0 28]
vc3c,1864031765,0.3,10.0,100,[ 37  11   0  12  65   3   4   1 115],[ 8  4  0  5 14  1  0  1 29]
vc3c,1249997937,0.3,3.0,100,[ 38  10   0  17  59   4   3   1 116],[10  2  0  8 11  1  1  1 28]
vc3c,2047549663,0.5,10.0,100,[ 34  13   1  19  58   3   3   2 115],[ 9  3  0  4 15  1  3  0 27]
vc3c,1864031765,0.5,3.0,100,[ 36  10   2  19  56   5   4   4 112],[ 8  4  0  3 16  1  1  1 28]
vc3c,1249997937,0.3,6.5,100,[ 37  11   0  16  59   5   4   0 116],[10  2  0  6 13  1  1  0 29]
vc3c,586213544,0.1,3.0,100,[ 40   8   0  15  62   3   2   2 116],[10  1  1  6 12  2  1  0 29]
vc3c,1864031765,0.5,6.5,100,[ 37  11   0  24  54   2   4   1 115],[ 8  4  0  4 15  1  0  0 30]
vc3c,1249997937,0.3,10.0,100,[ 38  10   0  11  64   5   5   2 113],[10  2  0  4 15  1  0  2 28]
vc3c,586213544,0.1,6.5,100,[ 36  12   0  13  63   4   3   1 116],[10  2  0  6 13  1  1  1 28]
vc3c,1864031765,0.5,10.0,100,[ 37  11   0  17  60   3   3   2 115],[ 9  3  0  4 15  1  0  0 30]
vc3c,1249997937,0.5,3.0,100,[ 38  10   0  16  60   4   3   1 116],[10  2  0  8 11  1  1  1 28]
vc3c,586213544,0.1,10.0,100,[ 37  11   0  10  66   4   2   1 117],[10  2  0  6 13  1  0  1 29]
vc3c,1500145011,0.1,3.0,100,[ 38  10   0  16  60   4   3   1 116],[ 7  5  0  6 13  1  2  1 27]
vc3c,1249997937,0.5,6.5,100,[ 37  11   0  16  60   4   3   1 116],[10  2  0  7 12  1  0  1 29]
vc3c,586213544,0.3,3.0,100,[ 37  11   0  11  65   4   2   1 117],[10  2  0  6 13  1  0  1 29]
vc3c,1500145011,0.1,6.5,100,[ 40   8   0  17  58   5   2   1 117],[ 7  5  0  7 12  1  2  1 27]
vc3c,1249997937,0.5,10.0,100,[ 36  12   0  12  66   2   4   1 115],[ 9  3  0  5 13  2  0  2 28]
vc3c,586213544,0.3,6.5,100,[ 36  11   1  10  67   3   1   1 118],[ 8  3  1  6 12  2  0  3 27]
vc3c,1500145011,0.1,10.0,100,[ 35  13   0  14  62   4   1   2 117],[ 7  5  0  5 13  2  3  1 26]
vc3c,586213544,0.3,10.0,100,[ 35  12   1  12  64   4   2   2 116],[10  2  0  6 13  1  3  1 26]
vc3c,352627565,0.1,3.0,100,[ 33  15   0  10  65   5   1   1 118],[ 8  4  0  1 16  3  1  2 27]
vc3c,1500145011,0.3,3.0,100,[ 39   9   0  17  59   4   3   1 116],[ 8  4  0  7 13  0  2  1 27]
vc3c,586213544,0.5,3.0,100,[ 38  10   0   9  67   4   2   1 117],[ 8  4  0  6 12  2  2  2 26]
vc3c,352627565,0.1,6.5,100,[ 34  13   1  22  55   3   2   2 116],[ 5  7  0  3 15  2  3  0 27]
vc3c,1500145011,0.3,6.5,100,[ 37  11   0  16  61   3   2   2 116],[ 6  5  1  6 13  1  3  1 26]
vc3c,586213544,0.5,6.5,100,[ 38   9   1  16  60   4   1   2 117],[10  2  0  7 12  1  1  0 29]
vc3c,352627565,0.1,10.0,100,[ 32  15   1  20  57   3   1   3 116],[ 6  6  0  3 15  2  2  0 28]
vc3c,586213544,0.5,10.0,100,[ 37  11   0   8  71   1   1   0 119],[ 9  2  1  7 10  3  0  4 26]
vc3c,1500145011,0.3,10.0,100,[ 36  12   0  15  61   4   1   2 117],[ 8  4  0  6 13  1  2  2 26]
vc3c,1151674520,0.1,3.0,100,[ 34  14   0  12  65   3   3   0 117],[ 6  6  0  5 14  1  1  0 29]
vc3c,352627565,0.3,3.0,100,[ 37  11   0  19  58   3   3   1 116],[ 6  6  0  3 15  2  1  1 28]
vc3c,1500145011,0.5,3.0,100,[ 37  11   0  15  61   4   2   1 117],[ 7  5  0  7 12  1  3  0 27]
vc3c,352627565,0.3,6.5,100,[ 37  11   0  21  54   5   3   1 116],[ 6  6  0  3 14  3  1  1 28]
vc3c,1151674520,0.1,6.5,100,[ 35  13   0  15  61   4   1   2 117],[ 8  4  0  1 18  1  2  0 28]
vc3c,1500145011,0.5,6.5,100,[ 35  13   0  16  62   2   2   2 116],[ 7  5  0  7 13  0  3  1 26]
vc3c,1151674520,0.1,10.0,100,[ 36  11   1  21  55   4   1   2 117],[ 8  4  0  2 16  2  4  0 26]
vc3c,352627565,0.3,10.0,100,[ 34  13   1  19  58   3   1   3 116],[ 5  7  0  3 15  2  2  0 28]
vc3c,1500145011,0.5,10.0,100,[ 36  12   0  13  62   5   1   2 117],[ 8  4  0  3 14  3  2  0 28]
vc3c,1217358537,0.1,3.0,100,[ 36  12   0  15  61   4   2   2 116],[ 8  3  1  4 15  1  0  4 26]
vc3c,1151674520,0.3,3.0,100,[ 32  16   0  18  58   4   1   3 116],[ 9  3  0  1 18  1  3  0 27]
wf24f,1885782426,0.3,6.5,100,"[1609  106    7   42   92 1565    1   19   22   12  228    0  121   21
    1  518]",[379  42   3  17  49 359   1  11   5   8  53   0  42   4   0 119]
vc3c,352627565,0.5,3.0,100,[ 36  11   1  22  55   3   3   1 116],[ 7  5  0  3 14  3  1  1 28]
wf24f,1995586629,0.5,3.0,100,"[1593   98   20   53  104 1556    0   17   38   11  213    0  121   10
    0  530]",[387  31   6  17  39 371   2   8   6   3  57   0  40   5   0 120]
vc3c,1217358537,0.1,6.5,100,[ 38  10   0  16  60   4   2   2 116],[ 9  3  0  5 14  1  0  0 30]
vc3c,1151674520,0.3,6.5,100,[ 35  13   0  24  52   4   2   2 116],[ 7  5  0  5 14  1  6  0 24]
vc3c,352627565,0.5,6.5,100,[ 33  14   1  21  56   3   2   2 116],[ 6  6  0  3 15  2  1  1 28]
vc3c,352627565,0.5,10.0,100,[ 32  13   3  15  59   6   1   1 118],[ 6  6  0  2 14  4  0  1 29]
vc3c,1217358537,0.1,10.0,100,[ 36  12   0  15  61   4   5   3 112],[ 9  3  0  4 15  1  0  2 28]
vc3c,1151674520,0.3,10.0,100,[ 34  14   0  17  59   4   1   3 116],[ 8  4  0  1 18  1  3  0 27]
wf24f,1050352410,0.1,10.0,100,"[1601  104   11   48   85 1560    2   30   35    8  219    0  116   14
    1  530]",[381  39   7  14  23 391   2   4   8   6  52   0  37   3   0 125]
vc3c,1217358537,0.3,3.0,100,[ 34  10   4  12  61   7   2   3 115],[ 9  2  1  3 14  3  0  1 29]
vc3c,1846029970,0.1,3.0,100,[ 34  14   0  15  59   6   0   2 118],[ 9  3  0  2 16  2  1  1 28]
vc3c,1151674520,0.5,3.0,100,[ 41   7   0  18  58   4   2   2 116],[ 8  4  0  2 18  0  3  1 26]
wf24f,508531614,0.5,6.5,100,"[1559  126   21   58   99 1562    0   16   38   15  209    0  123   16
    2  520]",[370  48   9  14  24 389   0   7   7   4  55   0  37   7   1 120]
vc3c,1217358537,0.3,6.5,100,[ 40   7   1  16  60   4   3   2 115],[ 9  3  0  5 14  1  0  0 30]
vc3c,1846029970,0.1,6.5,100,[ 34  14   0  15  59   6   0   2 118],[ 9  3  0  2 16  2  1  1 28]
vc3c,1151674520,0.5,6.5,100,[ 37  11   0  23  53   4   1   2 117],[ 8  4  0  2 16  2  6  0 24]
